Country,State,State type,Date,Category,Subcategory,Variable,Unit,Value
India,Bihar,state,01-10-2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.71
India,Bihar,state,01-10-2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,816.93
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Bioenergy,%,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Coal,%,3367.77
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Gas,%,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Hydro,%,0.04
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Nuclear,%,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Other Fossil,%,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Other Renewables,%,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Solar,%,0.71
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Wind,%,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Coal,ktCO2,3367.77
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Gas,ktCO2,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Hydro,ktCO2,0.04
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Solar,ktCO2,0.71
India,Bihar,state,01-10-2022,Power sector emissions,Fuel,Wind,ktCO2,0
India,Bihar,state,01-10-2022,Power sector emissions,Total,Total emissions,ktCO2,3368.52
India,Bihar,state,01-11-2022,Capacity,Aggregate fuel,Clean,MW,389.61
India,Bihar,state,01-11-2022,Capacity,Aggregate fuel,Fossil,MW,8400
India,Bihar,state,01-11-2022,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Bihar,state,01-11-2022,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,196.72
India,Bihar,state,01-11-2022,Capacity,Aggregate fuel,Renewables,MW,389.61
India,Bihar,state,01-11-2022,Capacity,Aggregate fuel,Wind and Solar,MW,192.89
India,Bihar,state,01-11-2022,Capacity,Fuel,Bioenergy,MW,126.02
India,Bihar,state,01-11-2022,Capacity,Fuel,Coal,MW,8400
India,Bihar,state,01-11-2022,Capacity,Fuel,Gas,MW,0
India,Bihar,state,01-11-2022,Capacity,Fuel,Hydro,MW,70.7
India,Bihar,state,01-11-2022,Capacity,Fuel,Nuclear,MW,0
India,Bihar,state,01-11-2022,Capacity,Fuel,Other Fossil,MW,0
India,Bihar,state,01-11-2022,Capacity,Fuel,Other Renewables,MW,
India,Bihar,state,01-11-2022,Capacity,Fuel,Solar,MW,192.89
India,Bihar,state,01-11-2022,Capacity,Fuel,Wind,MW,0
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Clean,%,0.51
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Fossil,%,99.48
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.23
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Renewables,%,0.51
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Wind and Solar,%,0.28
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Clean,GWh,23.56
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Fossil,GWh,4539.52
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,10.57
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Renewables,GWh,23.56
India,Bihar,state,01-11-2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,12.99
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Bioenergy,%,0.23
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Coal,%,99.48
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Gas,%,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Hydro,%,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Nuclear,%,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Other Fossil,%,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Other Renewables,%,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Solar,%,0.28
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Wind,%,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Bioenergy,GWh,10.53
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Coal,GWh,4539.52
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Gas,GWh,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Hydro,GWh,0.04
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Nuclear,GWh,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Other Fossil,GWh,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Other Renewables,GWh,0
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Solar,GWh,12.99
India,Bihar,state,01-11-2022,Electricity generation,Fuel,Wind,GWh,0
India,Bihar,state,01-11-2022,Electricity generation,Total,Total Generation,GWh,4563.08
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Clean,%,3.04
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Fossil,%,3722.41
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.42
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Renewables,%,3.04
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.62
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Clean,ktCO2,3.04
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Fossil,ktCO2,3722.41
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,2.42
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Renewables,ktCO2,3.04
India,Bihar,state,01-11-2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.62
India,Bihar,state,01-11-2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,816.43
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Bioenergy,%,2.42
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Coal,%,3722.41
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Gas,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Hydro,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Nuclear,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Other Fossil,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Other Renewables,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Solar,%,0.62
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Wind,%,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Bioenergy,ktCO2,2.42
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Coal,ktCO2,3722.41
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Gas,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Solar,ktCO2,0.62
India,Bihar,state,01-11-2022,Power sector emissions,Fuel,Wind,ktCO2,0
India,Bihar,state,01-11-2022,Power sector emissions,Total,Total emissions,ktCO2,3725.45
India,Bihar,state,01-12-2022,Capacity,Aggregate fuel,Clean,MW,389.61
India,Bihar,state,01-12-2022,Capacity,Aggregate fuel,Fossil,MW,8400
India,Bihar,state,01-12-2022,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Bihar,state,01-12-2022,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,196.72
India,Bihar,state,01-12-2022,Capacity,Aggregate fuel,Renewables,MW,389.61
India,Bihar,state,01-12-2022,Capacity,Aggregate fuel,Wind and Solar,MW,192.89
India,Bihar,state,01-12-2022,Capacity,Fuel,Bioenergy,MW,126.02
India,Bihar,state,01-12-2022,Capacity,Fuel,Coal,MW,8400
India,Bihar,state,01-12-2022,Capacity,Fuel,Gas,MW,0
India,Bihar,state,01-12-2022,Capacity,Fuel,Hydro,MW,70.7
India,Bihar,state,01-12-2022,Capacity,Fuel,Nuclear,MW,0
India,Bihar,state,01-12-2022,Capacity,Fuel,Other Fossil,MW,0
India,Bihar,state,01-12-2022,Capacity,Fuel,Other Renewables,MW,
India,Bihar,state,01-12-2022,Capacity,Fuel,Solar,MW,192.89
India,Bihar,state,01-12-2022,Capacity,Fuel,Wind,MW,0
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Clean,%,0.82
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Fossil,%,99.19
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.55
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Renewables,%,0.82
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Wind and Solar,%,0.27
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Clean,GWh,37.39
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Fossil,GWh,4557.2
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,25.1
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Renewables,GWh,37.39
India,Bihar,state,01-12-2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,12.29
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Bioenergy,%,0.55
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Coal,%,99.19
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Gas,%,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Hydro,%,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Nuclear,%,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Other Fossil,%,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Other Renewables,%,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Solar,%,0.27
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Wind,%,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Bioenergy,GWh,25.1
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Coal,GWh,4557.2
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Gas,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Hydro,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Nuclear,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Other Fossil,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Other Renewables,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Solar,GWh,12.29
India,Bihar,state,01-12-2022,Electricity generation,Fuel,Wind,GWh,0
India,Bihar,state,01-12-2022,Electricity generation,Total,Total Generation,GWh,4594.59
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Clean,%,6.36
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Fossil,%,3736.9
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,5.77
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Renewables,%,6.36
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.59
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Clean,ktCO2,6.36
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Fossil,ktCO2,3736.9
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,5.77
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Renewables,ktCO2,6.36
India,Bihar,state,01-12-2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.59
India,Bihar,state,01-12-2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,814.71
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Bioenergy,%,5.77
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Coal,%,3736.9
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Gas,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Hydro,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Nuclear,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Other Fossil,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Other Renewables,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Solar,%,0.59
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Wind,%,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Bioenergy,ktCO2,5.77
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Coal,ktCO2,3736.9
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Gas,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Hydro,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Solar,ktCO2,0.59
India,Bihar,state,01-12-2022,Power sector emissions,Fuel,Wind,ktCO2,0
India,Bihar,state,01-12-2022,Power sector emissions,Total,Total emissions,ktCO2,3743.26
India,Bihar,state,01-01-2023,Capacity,Aggregate fuel,Clean,MW,389.61
India,Bihar,state,01-01-2023,Capacity,Aggregate fuel,Fossil,MW,8400
India,Bihar,state,01-01-2023,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Bihar,state,01-01-2023,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,196.72
India,Bihar,state,01-01-2023,Capacity,Aggregate fuel,Renewables,MW,389.61
India,Bihar,state,01-01-2023,Capacity,Aggregate fuel,Wind and Solar,MW,192.89
India,Bihar,state,01-01-2023,Capacity,Fuel,Bioenergy,MW,126.02
India,Bihar,state,01-01-2023,Capacity,Fuel,Coal,MW,8400
India,Bihar,state,01-01-2023,Capacity,Fuel,Gas,MW,0
India,Bihar,state,01-01-2023,Capacity,Fuel,Hydro,MW,70.7
India,Bihar,state,01-01-2023,Capacity,Fuel,Nuclear,MW,0
India,Bihar,state,01-01-2023,Capacity,Fuel,Other Fossil,MW,0
India,Bihar,state,01-01-2023,Capacity,Fuel,Other Renewables,MW,
India,Bihar,state,01-01-2023,Capacity,Fuel,Solar,MW,192.89
India,Bihar,state,01-01-2023,Capacity,Fuel,Wind,MW,0
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Clean,%,0.87
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Fossil,%,99.14
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.6
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Renewables,%,0.87
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Wind and Solar,%,0.27
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Clean,GWh,40.86
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Fossil,GWh,4698.08
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,28.25
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Renewables,GWh,40.86
India,Bihar,state,01-01-2023,Electricity generation,Aggregate fuel,Wind and Solar,GWh,12.61
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Bioenergy,%,0.58
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Coal,%,99.14
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Gas,%,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Hydro,%,0.02
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Nuclear,%,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Other Fossil,%,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Other Renewables,%,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Solar,%,0.27
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Wind,%,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Bioenergy,GWh,27.26
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Coal,GWh,4698.08
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Gas,GWh,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Hydro,GWh,0.99
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Nuclear,GWh,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Other Fossil,GWh,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Other Renewables,GWh,0
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Solar,GWh,12.61
India,Bihar,state,01-01-2023,Electricity generation,Fuel,Wind,GWh,0
India,Bihar,state,01-01-2023,Electricity generation,Total,Total Generation,GWh,4738.94
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Clean,%,6.9
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Fossil,%,3852.43
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,6.29
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Renewables,%,6.9
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.61
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,6.9
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,3852.43
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,6.29
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,6.9
India,Bihar,state,01-01-2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.61
India,Bihar,state,01-01-2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,814.39
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Bioenergy,%,6.27
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Coal,%,3852.43
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Gas,%,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Hydro,%,0.02
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Nuclear,%,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Other Fossil,%,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Other Renewables,%,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Solar,%,0.61
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Wind,%,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Bioenergy,ktCO2,6.27
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Coal,ktCO2,3852.43
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Gas,ktCO2,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Hydro,ktCO2,0.02
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Solar,ktCO2,0.61
India,Bihar,state,01-01-2023,Power sector emissions,Fuel,Wind,ktCO2,0
India,Bihar,state,01-01-2023,Power sector emissions,Total,Total emissions,ktCO2,3859.33
